,rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,subject,stimulus,task,correct,subtask,slider_start,accent,high_IC,accent_chosen,high_IC_chosen,question_order
53,43440.0,5,audio-slider-response,53,817440,0.0-16.0-36.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"[""grammatical_1.mp3""]",exposure,,exp_liking,4.0,,,,,
54,8491.0,1,audio-button-response,54,826470,0.0-16.0-37.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,attn_length_easy_1.mp3,exposure,True,attncheck,,,,,,
55,,,audio-keyboard-response,55,849852,0.0-16.0-38.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"[""exposure_4s_42.mp3""]",exposure,,exp_noresponse,,,,,,
56,,,audio-keyboard-response,56,872866,0.0-16.0-39.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"[""exposure_4s_6.mp3""]",exposure,,exp_noresponse,,,,,,
57,,,audio-keyboard-response,57,895880,0.0-16.0-40.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"[""exposure_4s_2.mp3""]",exposure,,exp_noresponse,,,,,,
58,,,audio-keyboard-response,58,919210,0.0-16.0-41.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"[""exposure_4s_15.mp3""]",exposure,,exp_noresponse,,,,,,
59,,,audio-keyboard-response,59,942521,0.0-16.0-42.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"[""exposure_4s_28.mp3""]",exposure,,exp_noresponse,,,,,,
60,,,audio-keyboard-response,60,965849,0.0-16.0-43.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"[""exposure_4s_17.mp3""]",exposure,,exp_noresponse,,,,,,
61,,,audio-keyboard-response,61,989187,0.0-16.0-44.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"[""exposure_4s_1.mp3""]",exposure,,exp_noresponse,,,,,,
62,,,audio-keyboard-response,62,1012201,0.0-16.0-45.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"[""exposure_4s_8.mp3""]",exposure,,exp_noresponse,,,,,,
63,,,audio-keyboard-response,63,1035206,0.0-16.0-46.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"[""exposure_4s_17.mp3""]",exposure,,exp_noresponse,,,,,,
64,7600.0,1,audio-button-response,64,1042808,0.0-16.0-47.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,attn_length_int_1.mp3,exposure,True,attncheck,,,,,,
65,,,audio-keyboard-response,65,1066158,0.0-16.0-48.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"[""exposure_4s_10.mp3""]",exposure,,exp_noresponse,,,,,,
66,15229.0,1,audio-button-response,66,1081388,0.0-16.0-49.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,attn_length_easy_1.mp3,exposure,True,attncheck,,,,,,
67,,,audio-keyboard-response,67,1104404,0.0-16.0-50.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"[""exposure_4s_32.mp3""]",exposure,,exp_noresponse,,,,,,
68,,,audio-keyboard-response,68,1127568,0.0-16.0-51.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"[""exposure_4s_36.mp3""]",exposure,,exp_noresponse,,,,,,
69,,,audio-keyboard-response,69,1150585,0.0-16.0-52.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"[""exposure_4s_37.mp3""]",exposure,,exp_noresponse,,,,,,
70,,,audio-keyboard-response,70,1173593,0.0-16.0-53.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"[""exposure_4s_12.mp3""]",exposure,,exp_noresponse,,,,,,
71,,,audio-keyboard-response,71,1196597,0.0-16.0-54.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"[""exposure_4s_42.mp3""]",exposure,,exp_noresponse,,,,,,
72,8939.0,1,audio-button-response,72,1205539,0.0-16.0-55.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,attn_length_int_1.mp3,exposure,True,attncheck,,,,,,
73,,,audio-keyboard-response,73,1228692,0.0-16.0-56.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"[""exposure_4s_29.mp3""]",exposure,,exp_noresponse,,,,,,
74,4840.0,5,audio-slider-response,74,1233760,0.0-16.0-57.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"[""grammatical_7.mp3""]",exposure,,exp_liking,4.0,,,,,
75,,,audio-keyboard-response,75,1256769,0.0-16.0-58.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"[""exposure_4s_28.mp3""]",exposure,,exp_noresponse,,,,,,
76,8709.0,1,audio-button-response,76,1265479,0.0-16.0-59.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,attn_length_int_1.mp3,exposure,True,attncheck,,,,,,
77,5872.0, ,html-keyboard-response,77,1271353,0.0-17.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"<p>You will now be asked to judge how similar some melodies are to what you have
    just listened to. </p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
78,4149.0, ,html-keyboard-response,78,1275504,0.0-18.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"<p>The changes in the melodies are subtle. If you are not sure, go with your gut feeling.</p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
79,13920.0,6,audio-slider-response,79,1289433,0.0-19.0-0.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,grammatical_1.mp3,grammar_learning,,,4.0,,,,,
80,5808.0,5,audio-slider-response,80,1295501,0.0-19.0-0.1,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,agrammatical_3.mp3,grammar_learning,,,4.0,,,,,
81,6469.0,6,audio-slider-response,81,1302219,0.0-19.0-0.2,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,grammatical_2.mp3,grammar_learning,,,4.0,,,,,
82,8440.0,4,audio-slider-response,82,1310930,0.0-19.0-0.3,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,agrammatical_4.mp3,grammar_learning,,,4.0,,,,,
83,4931.0,7,audio-slider-response,83,1315863,0.0-19.0-0.4,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,grammatical_6.mp3,grammar_learning,,,4.0,,,,,
84,7651.0,5,audio-slider-response,84,1323751,0.0-19.0-0.5,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,agrammatical_7.mp3,grammar_learning,,,4.0,,,,,
85,5189.0,5,audio-slider-response,85,1329278,0.0-19.0-0.6,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,agrammatical_6.mp3,grammar_learning,,,4.0,,,,,
86,4920.0,5,audio-slider-response,86,1334451,0.0-19.0-0.7,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,agrammatical_8.mp3,grammar_learning,,,4.0,,,,,
87,6069.0,6,audio-slider-response,87,1340744,0.0-19.0-0.8,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,grammatical_3.mp3,grammar_learning,,,4.0,,,,,
88,4949.0,6,audio-slider-response,88,1345694,0.0-19.0-0.9,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,grammatical_7.mp3,grammar_learning,,,4.0,,,,,
89,5029.0,5,audio-slider-response,89,1350949,0.0-19.0-0.10,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,agrammatical_5.mp3,grammar_learning,,,4.0,,,,,
90,10560.0,5,audio-slider-response,90,1361723,0.0-19.0-0.11,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,grammatical_8.mp3,grammar_learning,,,4.0,,,,,
91,5301.0,5,audio-slider-response,91,1367082,0.0-19.0-0.12,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,grammatical_5.mp3,grammar_learning,,,4.0,,,,,
92,6259.0,5,audio-slider-response,92,1373668,0.0-19.0-0.13,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,grammatical_4.mp3,grammar_learning,,,4.0,,,,,
93,4371.0,4,audio-slider-response,93,1378387,0.0-19.0-0.14,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,agrammatical_2.mp3,grammar_learning,,,4.0,,,,,
94,4891.0,5,audio-slider-response,94,1383491,0.0-19.0-0.15,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,agrammatical_1.mp3,grammar_learning,,,4.0,,,,,
95,39282.0,"{""prolific_id"":""I listened to for note changes and accents that differed from the melody""}",survey-html-form,95,1422775,0.0-20.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,,,,,,,,,,
96,3225.0, ,html-keyboard-response,96,1426002,0.0-21.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"<p>In this part of the experiment, you will presented with two melodies in succession. 
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
97,3761.0, ,html-keyboard-response,97,1429764,0.0-22.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"<p>The melodies are nearly identical, but have either an added accent or one different note. </p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
98,1886.0, ,html-keyboard-response,98,1431652,0.0-23.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,"<p>    Please choose the melody that <b>sounds better to you.</b></p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
99,1756.0, ,html-keyboard-response,99,1433409,0.0-24.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,There are <b>32 questions</b> in this section.,,,,,,,,,
100,7091.0,f,audio-keyboard-response,100,1441449,0.0-25.0-0.0,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,fc_accents_56_4.mp3,forced_choice,,,,j,,False,False,
101,6112.0,f,audio-keyboard-response,101,1447873,0.0-25.0-0.1,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,fc_IC_accent_5_4.mp3,forced_choice,,,,,j,False,False,
102,6549.0,f,audio-keyboard-response,102,1454694,0.0-25.0-0.2,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,fc_IC_default_5_2.mp3,forced_choice,,,,,j,False,False,
103,5949.0,j,audio-keyboard-response,103,1460854,0.0-25.0-0.3,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,fc_accents_34_1.mp3,forced_choice,,,,j,,True,False,
104,5891.0,f,audio-keyboard-response,104,1467007,0.0-25.0-0.4,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,fc_IC_accent_3_3.mp3,forced_choice,,,,,f,False,True,
105,10091.0,j,audio-keyboard-response,105,1477379,0.0-25.0-0.5,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,fc_IC_default_3_1.mp3,forced_choice,,,,,f,False,False,
106,6771.0,f,audio-keyboard-response,106,1484391,0.0-25.0-0.6,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,fc_IC_default_3_2.mp3,forced_choice,,,,,f,False,True,
107,5472.0,f,audio-keyboard-response,107,1490150,0.0-25.0-0.7,5,tonic G5,2024-05-31 10:18:57,ab8c78d7af27e364ce40308a28d3270a,209.35.84.96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",7e9x0n,fc_accents_54_2.mp3,forced_choice,,,,j,,False,False,
