rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,subject,stimulus,task,correct,subtask,slider_start,accent,high_IC,accent_chosen,high_IC_chosen,question_order
null,null,audio-keyboard-response,52,909648,0.0-16.0-36.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"[""exposure_4s_34.mp3""]",exposure,,exp_noresponse,,,,,,
8669,1,audio-button-response,53,918325,0.0-16.0-37.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,attn_length_int_1.mp3,exposure,true,attncheck,,,,,,
9640,1,audio-button-response,54,927965,0.0-16.0-38.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,attn_length_int_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,55,950968,0.0-16.0-39.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"[""exposure_4s_34.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,56,974223,0.0-16.0-40.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"[""exposure_4s_37.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,57,997464,0.0-16.0-41.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"[""exposure_4s_7.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,58,1020478,0.0-16.0-42.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"[""exposure_4s_16.mp3""]",exposure,,exp_noresponse,,,,,,
8771,1,audio-button-response,59,1029251,0.0-16.0-43.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,attn_length_easy_1.mp3,exposure,true,attncheck,,,,,,
4760,5,audio-slider-response,60,1035249,0.0-16.0-44.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"[""grammatical_6.mp3""]",exposure,,exp_liking,4,,,,,
null,null,audio-keyboard-response,61,1059602,0.0-16.0-45.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"[""exposure_4s_13.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,62,1082605,0.0-16.0-46.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"[""exposure_4s_18.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,63,1105618,0.0-16.0-47.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"[""exposure_4s_29.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,64,1128632,0.0-16.0-48.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"[""exposure_4s_35.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,65,1151879,0.0-16.0-49.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"[""exposure_4s_17.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,66,1174888,0.0-16.0-50.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"[""exposure_4s_7.mp3""]",exposure,,exp_noresponse,,,,,,
7739,1,audio-button-response,67,1182631,0.0-16.0-51.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,attn_length_easy_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,68,1207024,0.0-16.0-52.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"[""exposure_4s_30.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,69,1230229,0.0-16.0-53.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"[""exposure_4s_3.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,70,1253242,0.0-16.0-54.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"[""exposure_4s_30.mp3""]",exposure,,exp_noresponse,,,,,,
11440,1,audio-button-response,71,1264685,0.0-16.0-55.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,attn_length_hard_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,72,1287945,0.0-16.0-56.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"[""exposure_4s_22.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,73,1310957,0.0-16.0-57.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"[""exposure_4s_18.mp3""]",exposure,,exp_noresponse,,,,,,
11469,1,audio-button-response,74,1322427,0.0-16.0-58.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,attn_length_hard_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,75,1345438,0.0-16.0-59.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"[""exposure_4s_2.mp3""]",exposure,,exp_noresponse,,,,,,
4965, ,html-keyboard-response,76,1350404,0.0-17.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"<p>You will now be asked to judge how similar some melodies are to what you have
    just listened to. </p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
2911, ,html-keyboard-response,77,1353316,0.0-18.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"<p>The changes in the melodies are subtle. If you are not sure, go with your gut feeling.</p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
9840,7,audio-slider-response,78,1363160,0.0-19.0-0.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,grammatical_1.mp3,grammar_learning,,,4,,,,,
7552,5,audio-slider-response,79,1370865,0.0-19.0-0.1,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,grammatical_5.mp3,grammar_learning,,,4,,,,,
6280,3,audio-slider-response,80,1377232,0.0-19.0-0.2,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,agrammatical_2.mp3,grammar_learning,,,4,,,,,
7920,7,audio-slider-response,81,1385248,0.0-19.0-0.3,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,grammatical_8.mp3,grammar_learning,,,4,,,,,
6731,2,audio-slider-response,82,1392138,0.0-19.0-0.4,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,agrammatical_4.mp3,grammar_learning,,,4,,,,,
7861,5,audio-slider-response,83,1400092,0.0-19.0-0.5,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,agrammatical_7.mp3,grammar_learning,,,4,,,,,
11149,4,audio-slider-response,84,1411330,0.0-19.0-0.6,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,agrammatical_3.mp3,grammar_learning,,,4,,,,,
6499,5,audio-slider-response,85,1417836,0.0-19.0-0.7,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,grammatical_6.mp3,grammar_learning,,,4,,,,,
8099,6,audio-slider-response,86,1426043,0.0-19.0-0.8,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,grammatical_4.mp3,grammar_learning,,,4,,,,,
6949,4,audio-slider-response,87,1433085,0.0-19.0-0.9,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,agrammatical_5.mp3,grammar_learning,,,4,,,,,
7259,6,audio-slider-response,88,1440444,0.0-19.0-0.10,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,agrammatical_1.mp3,grammar_learning,,,4,,,,,
8000,3,audio-slider-response,89,1448612,0.0-19.0-0.11,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,agrammatical_6.mp3,grammar_learning,,,4,,,,,
5360,5,audio-slider-response,90,1454054,0.0-19.0-0.12,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,agrammatical_8.mp3,grammar_learning,,,4,,,,,
14680,4,audio-slider-response,91,1468744,0.0-19.0-0.13,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,grammatical_2.mp3,grammar_learning,,,4,,,,,
6440,7,audio-slider-response,92,1475271,0.0-19.0-0.14,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,grammatical_7.mp3,grammar_learning,,,4,,,,,
6851,7,audio-slider-response,93,1482206,0.0-19.0-0.15,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,grammatical_3.mp3,grammar_learning,,,4,,,,,
36996,"{""prolific_id"":""COUNTED THE NUMBER OF BEATS AND TOOK NOTE OF THE ACCENTS""}",survey-html-form,94,1519204,0.0-20.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,,,,,,,,,,
2958, ,html-keyboard-response,95,1522163,0.0-21.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"<p>In this part of the experiment, you will presented with two melodies in succession. 
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
7087, ,html-keyboard-response,96,1529251,0.0-22.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"<p>The melodies are nearly identical, but have either an added accent or one different note. </p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
1839, ,html-keyboard-response,97,1531091,0.0-23.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,"<p>    Please choose the melody that <b>sounds better to you.</b></p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
1662, ,html-keyboard-response,98,1532755,0.0-24.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,There are <b>32 questions</b> in this section.,,,,,,,,,
8949,f,audio-keyboard-response,99,1541876,0.0-25.0-0.0,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,fc_IC_default_5_1.mp3,forced_choice,,,,NA,j,false,false,
6349,j,audio-keyboard-response,100,1548228,0.0-25.0-0.1,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,fc_accents_56_4.mp3,forced_choice,,,,j,NA,true,false,
8499,j,audio-keyboard-response,101,1556851,0.0-25.0-0.2,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,fc_accents_56_1.mp3,forced_choice,,,,j,NA,true,false,
9040,j,audio-keyboard-response,102,1566003,0.0-25.0-0.3,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,fc_IC_default_3_2.mp3,forced_choice,,,,NA,f,false,false,
6229,f,audio-keyboard-response,103,1572339,0.0-25.0-0.4,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,fc_accents_32_4.mp3,forced_choice,,,,j,NA,false,false,
9560,f,audio-keyboard-response,104,1582035,0.0-25.0-0.5,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,fc_IC_accent_3_2.mp3,forced_choice,,,,NA,f,false,true,
6309,j,audio-keyboard-response,105,1588467,0.0-25.0-0.6,18,tonic E5,2024-06-02 16:07:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,45.19.163.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",xk6t6z,fc_accents_54_1.mp3,forced_choice,,,,j,NA,true,false,
