,rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,subject,filename,task,correct,subtask,slider_start,accent,high_IC,accent_chosen,high_IC_chosen,question_order,Unnamed: 0,grammaticality,sequence
1072,11691.0,6,audio-slider-response,78,1416962,0.0-19.0-0.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,agrammatical_7.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1073,10391.0,3,audio-slider-response,79,1427474,0.0-19.0-0.1,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,agrammatical_8.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1074,8571.0,7,audio-slider-response,80,1436145,0.0-19.0-0.2,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,grammatical_8.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1075,10040.0,5,audio-slider-response,81,1446281,0.0-19.0-0.3,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,grammatical_6.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1076,11950.0,3,audio-slider-response,82,1458337,0.0-19.0-0.4,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,agrammatical_1.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1077,10980.0,3,audio-slider-response,83,1469449,0.0-19.0-0.5,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,agrammatical_2.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1078,15020.0,6,audio-slider-response,84,1484473,0.0-19.0-0.6,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,grammatical_1.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1079,9140.0,5,audio-slider-response,85,1493722,0.0-19.0-0.7,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,grammatical_2.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1080,7880.0,3,audio-slider-response,86,1501602,0.0-19.0-0.8,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,grammatical_7.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1081,8850.0,5,audio-slider-response,87,1510570,0.0-19.0-0.9,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,grammatical_4.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1082,11648.0,6,audio-slider-response,88,1522346,0.0-19.0-0.10,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,grammatical_5.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1083,6989.0,3,audio-slider-response,89,1529458,0.0-19.0-0.11,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,agrammatical_5.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1084,10899.0,2,audio-slider-response,90,1540466,0.0-19.0-0.12,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,agrammatical_4.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1085,11291.0,3,audio-slider-response,91,1551866,0.0-19.0-0.13,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,agrammatical_6.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1086,14370.0,3,audio-slider-response,92,1566362,0.0-19.0-0.14,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,grammatical_3.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1087,10490.0,3,audio-slider-response,93,1576970,0.0-19.0-0.15,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,agrammatical_3.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1088,8095.0,5,audio-slider-response,79,1309452,0.0-19.0-0.0,11,tonic E5,2024-06-02 15:59:15,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,82.43.213.154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",jh8l3p,grammatical_3.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1089,7111.0,4,audio-slider-response,80,1316981,0.0-19.0-0.1,11,tonic E5,2024-06-02 15:59:15,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,82.43.213.154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",jh8l3p,agrammatical_6.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1090,5364.0,7,audio-slider-response,81,1322537,0.0-19.0-0.2,11,tonic E5,2024-06-02 15:59:15,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,82.43.213.154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",jh8l3p,grammatical_8.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1091,7375.0,7,audio-slider-response,82,1329909,0.0-19.0-0.3,11,tonic E5,2024-06-02 15:59:15,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,82.43.213.154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",jh8l3p,grammatical_1.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1092,5933.0,7,audio-slider-response,83,1336044,0.0-19.0-0.4,11,tonic E5,2024-06-02 15:59:15,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,82.43.213.154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",jh8l3p,grammatical_5.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1093,6542.0,5,audio-slider-response,84,1342807,0.0-19.0-0.5,11,tonic E5,2024-06-02 15:59:15,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,82.43.213.154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",jh8l3p,agrammatical_5.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1094,5770.0,7,audio-slider-response,85,1348770,0.0-19.0-0.6,11,tonic E5,2024-06-02 15:59:15,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,82.43.213.154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",jh8l3p,grammatical_4.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1095,7111.0,3,audio-slider-response,86,1355892,0.0-19.0-0.7,11,tonic E5,2024-06-02 15:59:15,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,82.43.213.154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",jh8l3p,grammatical_2.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1096,8574.0,6,audio-slider-response,87,1364928,0.0-19.0-0.8,11,tonic E5,2024-06-02 15:59:15,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,82.43.213.154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",jh8l3p,agrammatical_1.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1097,8107.0,6,audio-slider-response,88,1373207,0.0-19.0-0.9,11,tonic E5,2024-06-02 15:59:15,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,82.43.213.154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",jh8l3p,grammatical_7.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1098,5901.0,3,audio-slider-response,89,1379325,0.0-19.0-0.10,11,tonic E5,2024-06-02 15:59:15,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,82.43.213.154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",jh8l3p,agrammatical_4.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1099,5242.0,2,audio-slider-response,90,1384715,0.0-19.0-0.11,11,tonic E5,2024-06-02 15:59:15,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,82.43.213.154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",jh8l3p,agrammatical_2.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1100,5018.0,1,audio-slider-response,91,1389975,0.0-19.0-0.12,11,tonic E5,2024-06-02 15:59:15,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,82.43.213.154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",jh8l3p,agrammatical_8.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1101,6603.0,7,audio-slider-response,92,1396702,0.0-19.0-0.13,11,tonic E5,2024-06-02 15:59:15,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,82.43.213.154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",jh8l3p,grammatical_6.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1102,6737.0,4,audio-slider-response,93,1403611,0.0-19.0-0.14,11,tonic E5,2024-06-02 15:59:15,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,82.43.213.154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",jh8l3p,agrammatical_3.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1103,7782.0,5,audio-slider-response,94,1411560,0.0-19.0-0.15,11,tonic E5,2024-06-02 15:59:15,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,82.43.213.154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",jh8l3p,agrammatical_7.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1104,6920.0,5,audio-slider-response,79,1382141,0.0-19.0-0.0,10,tonic E5,2024-06-02 15:59:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,5.64.8.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",smxkvk,agrammatical_5.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1105,8589.0,5,audio-slider-response,80,1390798,0.0-19.0-0.1,10,tonic E5,2024-06-02 15:59:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,5.64.8.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",smxkvk,grammatical_2.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1106,6261.0,3,audio-slider-response,81,1397126,0.0-19.0-0.2,10,tonic E5,2024-06-02 15:59:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,5.64.8.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",smxkvk,agrammatical_2.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1107,11040.0,3,audio-slider-response,82,1408237,0.0-19.0-0.3,10,tonic E5,2024-06-02 15:59:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,5.64.8.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",smxkvk,agrammatical_8.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1108,7611.0,5,audio-slider-response,83,1415937,0.0-19.0-0.4,10,tonic E5,2024-06-02 15:59:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,5.64.8.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",smxkvk,grammatical_3.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1109,17971.0,5,audio-slider-response,84,1433977,0.0-19.0-0.5,10,tonic E5,2024-06-02 15:59:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,5.64.8.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",smxkvk,agrammatical_1.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1110,5149.0,5,audio-slider-response,85,1439203,0.0-19.0-0.6,10,tonic E5,2024-06-02 15:59:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,5.64.8.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",smxkvk,agrammatical_3.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1111,5211.0,6,audio-slider-response,86,1444493,0.0-19.0-0.7,10,tonic E5,2024-06-02 15:59:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,5.64.8.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",smxkvk,grammatical_7.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1112,5560.0,6,audio-slider-response,87,1450124,0.0-19.0-0.8,10,tonic E5,2024-06-02 15:59:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,5.64.8.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",smxkvk,agrammatical_7.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1113,4411.0,5,audio-slider-response,88,1454536,0.0-19.0-0.9,10,tonic E5,2024-06-02 15:59:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,5.64.8.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",smxkvk,grammatical_1.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1114,5669.0,2,audio-slider-response,89,1460280,0.0-19.0-0.10,10,tonic E5,2024-06-02 15:59:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,5.64.8.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",smxkvk,agrammatical_6.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1115,3931.0,5,audio-slider-response,90,1464282,0.0-19.0-0.11,10,tonic E5,2024-06-02 15:59:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,5.64.8.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",smxkvk,grammatical_4.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1116,4349.0,5,audio-slider-response,91,1468630,0.0-19.0-0.12,10,tonic E5,2024-06-02 15:59:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,5.64.8.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",smxkvk,grammatical_5.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1117,5099.0,5,audio-slider-response,92,1473799,0.0-19.0-0.13,10,tonic E5,2024-06-02 15:59:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,5.64.8.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",smxkvk,grammatical_8.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1118,5891.0,5,audio-slider-response,93,1479768,0.0-19.0-0.14,10,tonic E5,2024-06-02 15:59:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,5.64.8.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",smxkvk,agrammatical_4.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
1119,8480.0,5,audio-slider-response,94,1488319,0.0-19.0-0.15,10,tonic E5,2024-06-02 15:59:12,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,5.64.8.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",smxkvk,grammatical_6.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1120,10461.0,7,audio-slider-response,79,1503631,0.0-19.0-0.0,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,grammatical_7.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1121,7140.0,7,audio-slider-response,80,1510948,0.0-19.0-0.1,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,grammatical_3.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
1122,7578.0,5,audio-slider-response,81,1518638,0.0-19.0-0.2,16,tonic E5,2024-06-02 15:59:28,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,136.34.152.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",opwoxj,agrammatical_2.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
